date,home,hscore,road,rscore,line,lineavg,linesag,linesage,linesagp,linesaggm,linemoore,lineopen,linedok,linefox,std,linepugh,linedonc,neutral,linetalis,lineespn,linepir,linepiw,linepib,line7ot,lineer,linedd,linemassey,linedunk,lineround,lineteamrnks
12/04/2021,Long Beach St.,74,Loyola Marymount,77,-8,-5.17,-6.24,-3.01,-6.74,-5.55,-4.22,-8,-8.62,-3,2.43,-7.29,-7.9,0,-6.6,0.86,,,,-7,,,-3,-4.83,-5,-6.4
12/04/2021,Longwood,78,Delaware St.,58,17.5,18.77,17.13,14.7,17.47,16.59,16.62,19,18.73,24,3.7,25.84,16.4,0,22.5,13.84,,,,22,,,15.85,23.42,17,21.4
12/04/2021,Louisiana-Monroe,84,Northwestern St.,71,10,10.33,8.96,10.38,8.72,9.39,15.47,11,6.98,14,2.76,10.4,7.2,0,8.2,13.23,,,,16,,,10.51,7.05,10,14.4
12/04/2021,Loyola-Maryland,61,Mount St. Marys,55,3,4.75,5.01,4.16,5.64,3.4,3.48,2,1.16,6,1.77,8.04,3,0,3.7,6.92,,,,9,,,5,6.85,5,3.9
12/04/2021,Marshall,72,Duquesne,71,8,8.15,7.9,10.53,7.71,8.13,15.66,8.5,5.07,8,2.79,8.56,6.4,0,4.3,9.69,,,,-2,,,6.64,,6,9.5
12/04/2021,Massachusetts,87,Harvard,77,5,5.58,3.16,4.65,2.83,3.89,5.78,3,5.21,5,2.05,5.3,5.5,0,6.9,10.13,,,,16,,,3.33,6.6,9,6.4
12/04/2021,Mercer,83,Georgia St.,77,-1,-0.32,1.16,-0.28,1.49,0.41,-6.04,-3,-8.47,3,3.41,0.96,-0.5,0,1.3,-3.36,,,,-1,,,-0.05,3.21,4,-1.6
12/04/2021,Merrimack,57,Umass Lowell,61,4.5,1.35,2.15,4.16,2.01,2.21,2.76,4,3.59,-1,2.33,-1.6,3.1,0,-4.1,2.73,,,,8,,,-0.51,,1,2.4
12/04/2021,Miami-Florida,80,Clemson,75,2.5,-1.59,0.32,3.19,-0.12,1.01,-5.09,1,-5.79,-5,2.87,-1.59,0.8,0,-5.5,1.93,,,,-9,,,-1.26,-2.99,-3,-0.7
12/04/2021,Michigan,72,San Diego St.,58,9,6.72,7.76,3.16,8.53,7.01,7.65,7.5,7,8,1.63,6.56,7.5,0,5,6.51,,,,1,,,5.61,7.85,4,8.7
12/04/2021,Michigan St.,81,Toledo,68,13.5,13.64,14.16,12.63,14.72,12.71,19.79,14,6.7,8,4.32,20.64,11.1,0,7.6,14.73,,,,16,,,11.8,15.1,20,14.9
12/04/2021,Mississippi,67,Memphis,63,-1,-3.58,-2.97,-0.95,-3.55,-2.02,-3.29,-1.5,-8.13,-2,2.99,-8.61,-1.3,0,-2.6,0.37,,,,-1,,,-1.71,-3,-10,-3.9
12/04/2021,Murray St.,93,Middle Tenn St.,87,12,9.79,9.53,6.08,10.26,8.01,13.1,12.5,13.05,9,2.48,10.61,9.3,0,12.2,9.45,,,,8,,,6.13,,7,13.3
12/04/2021,NC Asheville,82,NC Central,66,7.5,8.83,9.16,10.52,8.41,11.11,12.11,8,6.15,8,1.93,11.63,6.8,0,10.2,7.79,,,,12,,,5.88,7.84,8,8.9
12/04/2021,NC Charlotte,86,George Washington,79,6,5.53,6.6,5.6,6.3,7.65,2.35,5,5.62,5,2.26,7.22,8.1,0,2.3,1.23,,,,13,,,5.11,3.93,7,8.9
12/04/2021,Nebraska Omaha,81,Eastern Washington,92,-4,-9.16,-8.01,-9.37,-7.98,-7.93,-11.65,-5.5,-5.36,-12,3.47,-15.14,-5.9,0,-14.7,-2.63,,,,9,,,-7.31,-12.55,-8,-8.8
12/04/2021,New Hampshire,67,Central Conn. St.,45,15,15.99,15.91,14.29,16.59,14.48,20.09,15,15.47,16,3.18,21.57,9.9,0,16.4,12.24,,,,21,,,13.24,,20,17.7
12/04/2021,North Carolina St.,68,Louisville,73,-4,-0.1,-1.05,-0.59,-1.51,0.44,1.66,-1,-4.15,2,2.16,-3.37,-2.4,0,2.9,0.36,,,,-3,,,0.78,3.09,1,-0.7
12/04/2021,North Texas,73,Lsu-Shreveport,35,6,,,,,,,6,,,,,,,,,,,,,,,,,,
12/04/2021,Northern Colorado,78,Montana,75,2.5,5.78,7.26,3.51,8.6,4.14,2.61,4.5,2.52,5,3.8,14.17,3.8,0,4,2.27,,,,5,,,3.76,4.7,14,6.4
12/04/2021,Ohio,78,St. Francis (PA),75,12.5,13.39,14.51,13.14,14.19,15.81,11.39,14,11.89,15,2.1,16.99,12.8,0,15.3,10.3,,,,19,,,9.99,,12,14.1
12/04/2021,Princeton,81,Drexel,79,3.5,5.47,5.73,6.22,5.46,6.45,6.64,4,8.58,6,2.34,3.99,4.6,0,8.1,-1.78,,,,10,,,4.46,5.59,6,6
12/04/2021,Providence,66,Rhode Island,52,4.5,6.59,6.47,4.44,6.24,7.57,7.71,5,3.33,6,2.12,5.91,8.3,0,9.6,6.86,,,,6,,,5.46,11.43,4,5.6
12/04/2021,SMU,84,Vanderbilt,72,5.5,1.63,0.82,-0.72,0.55,1.81,6.79,3.5,2.47,3,3.43,-5.06,4.8,0,1.2,6.12,,,,1,,,-1.22,2.96,-4,5
12/04/2021,SW Missouri St.,68,BYU,74,-1.5,-6.17,-6.47,-8.81,-5.5,-8.92,-0.7,-2.5,-6.85,-3,2.95,-9.7,-4.3,0,-8.3,-3.33,,,,-4,,,-3.76,-9.33,-10,-3.5
12/04/2021,Saint Louis,72,UAB,77,1.5,3.62,3.78,4.32,3.32,4.96,5.03,2,2.09,5,2.47,-0.94,3.7,0,6.2,4.89,,,,5,,,5.92,6.29,-2,1.7
12/04/2021,San Francisco,83,UNLV,62,10.5,12.07,13.52,17.07,13.34,13.6,15.12,13,9.33,10,3.18,15.17,7.3,0,7.5,10.85,,,,16,,,8.21,,15,13
12/04/2021,Santa Clara,75,Louisiana Tech,78,3.5,6.75,6.13,5.79,6.68,4.66,12.24,1,1.56,2,5.26,15.88,2.3,0,0.6,7.86,,,,14,,,6.68,3.82,19,6
12/04/2021,South Carolina Upstat,73,Western Carolina,78,-2,-0.94,-1.24,-3.47,-0.24,-3.7,2.3,-1,-4.02,1,2.16,0.33,0,0,1,1.12,,,,4,,,-1.21,-2.84,-4,0.9
12/04/2021,Southern Illinois,66,Southern Miss,41,9.5,10.76,11.43,8.92,12.23,9.92,10.83,10.5,9.47,11,1.79,14.27,9.2,0,11.8,7.28,,,,8,,,11.59,,10,12.7
12/04/2021,St. Bonaventure,68,Buffalo,65,3.5,6.45,5.26,4.49,4.83,6.71,10.68,4,3.06,7,1.98,3.71,7.6,0,7.8,6.91,,,,13,,,6.37,8.5,6,7.9
12/04/2021,Stony Brook,49,Wagner,78,4.5,-0.27,2.32,-1.58,2.49,2.36,-4.02,4,2.16,2,3.8,-11.17,0.9,0,-0.3,3.23,,,,1,,,1.56,-1.48,-4,1.5
12/04/2021,Temple,81,Pennsylvania,72,3.5,7.17,6.45,8,6.54,5.92,8.82,4.5,5.96,8,1.02,8.91,8.1,0,6.2,6.67,,,,14,,,6.24,7.79,7,6.9
12/04/2021,Tulane,85,Alcorn St.,64,13.5,9.67,10.52,6.15,10.63,11.17,12.16,12,10.77,14,3.36,6.16,11.8,0,12.4,10.74,,,,11,,,7.86,,1,10
12/04/2021,VA Commonwealth,65,Campbell,61,10,11.35,12.28,7.47,12.97,11.07,8.6,15,9.45,12,2.66,15.03,7.6,0,13.4,7.18,,,,6,,,12.57,13.39,15,12.3
12/04/2021,Villanova,81,St. Joseph's PA,52,22,20.87,20.18,19.74,20.15,20.33,23.05,22.5,23.4,24,2.55,20.68,15.5,0,20.7,22.52,,,,13,,,17.45,23.57,18,23.8
12/04/2021,Virginia Tech,61,Wake Forest,80,8.5,9.44,9.49,7.61,9.79,8.98,9.09,10.5,7.17,12,1.81,8.72,10.3,0,12.7,9.02,,,,6,,,7.15,,8,12.2
12/04/2021,Washington St.,61,USC,63,0,-3.82,-2.93,-5.08,-2.17,-4.62,-3.94,-1,-1.66,-5,2.19,-8.62,-0.4,0,-6.1,-0.46,,,,-1,,,-4.02,-5.58,-4,-2.8
12/04/2021,Weber St.,80,Portland St.,69,14.5,14.92,15.46,19.1,14.95,16.48,14.52,15,17.15,13,4.18,26.22,10.2,0,14.3,8.48,,,,26,,,10.84,15.73,15,12.3
12/04/2021,West Virginia,67,Radford,51,19,19.31,18.46,15.24,18.68,18.48,18.1,19,20.58,23,3.6,17.51,16.4,0,25,19.21,,,,28,,,21.32,26,12,19.7
12/04/2021,Western Illinois,81,Tennessee-Martin,64,12.5,13.49,15.07,17.97,14.77,15.58,17.23,14,10.56,10,3.68,21.06,11.1,0,8.8,9.4,,,,18,,,8.65,14.62,14,13.5
12/04/2021,Western Kentucky,85,Eastern Kentucky,80,5.5,6.21,6.22,6.37,5.91,7.12,3.37,7,6.23,7,1.66,3.58,10,0,7.4,6.82,,,,-6,,,5.65,6.35,4,7.1
12/04/2021,Wisconsin,89,Marquette,76,7,9.72,9.48,9.27,9.86,8.21,10.93,8.5,6.21,12,1.88,13.64,8.6,0,10.5,10.09,,,,13,,,7.54,,11,8.8
12/04/2021,Wisconsin-Green Bay,58,Youngstown St.,82,0,1.98,2.07,1.67,2.46,0.85,3.56,2,1.79,5,2.37,4.55,3.2,0,2,-5.18,,,,-1,,,2.97,0.05,3,1.7
12/04/2021,Wisconsin-Milwaukee,77,Robert Morris,69,5,4.95,5.34,3.25,5.12,6.37,4.75,3.5,4.56,4,1.24,3.97,5.2,0,5.2,3.51,,,,6,,,4.16,7.57,7,4.2
12/04/2021,Wyoming,79,McNeese St.,58,21,20.92,19.71,23.08,19.76,19.19,23.11,20,23.36,17,3.56,29.62,16.4,0,19.8,15.87,,,,29,,,22.46,24.4,19,21.1
12/05/2021,Brown,79,Sacred Heart,66,9,10.17,10.09,11.5,9.95,10.29,8.32,8,7.65,13,2.41,12.07,8.8,0,13,4.46,,,,18,,,9.39,13.86,11,9.2
12/05/2021,Canisius,65,Monmouth,79,-5.5,-6.48,-8,-16.6,-7.06,-9.83,-6.84,-5,-5.21,-2,4.76,-12.21,-5,0,0.5,0.69,,,,-9,,,-3.56,,-10,-5.6
12/05/2021,Central Florida,81,Bethune Cookman,45,24,21.16,22.21,20.45,21.96,23.32,23.51,26,22.56,19,2.45,20.45,21.7,0,19,20.47,,,,28,,,17.93,23.96,16,24.9
12/05/2021,Central Michigan,70,Western Illinois,97,-6,-7.23,-5.39,-10.04,-5.79,-3.63,-21.09,-5.5,-3.02,-6,5.67,-14.78,-2.8,0,-3.5,-2.19,,,,-5,,,-3.79,-4.85,-16,-5.6
12/05/2021,Cincinnati,73,Bryant,58,15.5,18.54,18.86,17.92,19.31,17.9,22.93,15,13.16,16,5.07,28.97,12.1,0,15.2,11.54,,,,26,,,17.11,20.03,28,19
12/05/2021,Delaware,70,MD Baltimore Co,60,6,3.36,4.74,4.98,4.03,6.84,1.86,6,4.73,1,2.02,1.6,5.6,0,1.1,0.23,,,,7,,,4.37,,2,4
12/05/2021,Florida Atlantic,76,North Florida,41,7,7.09,7.25,6.14,7.41,6.89,14.66,7,1.92,9,3.49,9.37,6,0,5,4.29,,,,18,,,4.48,13.41,3,7.5
12/05/2021,Georgia Tech,62,North Carolina,79,-3.5,-3.04,-3.19,-2.22,-3.33,-3.01,2.95,-3.5,-7.87,-3,2.94,-6.7,-1,0,-0.7,-1.12,,,,1,,,-2.01,,-8,-3.4
12/05/2021,Illinois-Chicago,56,Detroit,64,0,1.21,2.3,2.36,2.4,1.89,10.83,1.5,-2.43,-3,4.53,6.9,-1.4,0,-8.3,-1.16,,,,5,,,0.69,-1.34,4,4.4
12/05/2021,Lafayette,86,NJIT,90,2,0.07,2.09,-0.27,1.91,3.01,-8.78,1,3.13,3,3.12,-2.53,1.1,0,-0.9,-1.36,,,,-2,,,-0.65,2.97,-2,0.3
12/05/2021,Lipscomb,64,Chattanooga,85,-7,-6.75,-6.36,-5.54,-6.84,-5.14,-9.71,-4,-8.95,-9,2.25,-9.56,-1.4,0,-7.3,-6.15,,,,-3,,,-8.49,-6.17,-4,-6.7
12/05/2021,Manhattan,73,Quinnipiac,90,5.5,7.84,7.63,15.7,6.39,9.66,6.31,6,4.68,10,2.85,10.52,4.9,0,5.5,8.99,,,,4,,,6.22,5.78,8,7.3
12/05/2021,Maryland,61,Northwestern,67,5.5,1.25,2.21,1.21,1.68,3.97,-4.04,4,1.18,1,2.96,-4.53,5.9,0,3.9,2.16,,,,4,,,-0.28,4.3,-2,2.1
12/05/2021,Mississippi St.,76,Minnesota,81,12,6.66,5.45,2.55,6.06,3.95,9.53,10,7.8,7,2.53,8.04,5.9,0,9.9,10.62,,,,3,,,3.87,,4,8.6
12/05/2021,Niagara,71,Fairfield,81,3.5,4.46,5.15,7.03,5.31,4.32,-0.49,4,2.99,3,2.08,7.12,5.5,0,1.7,5.59,,,,3,,,4.34,,6,4.9
12/05/2021,Northern Iowa,52,Richmond,60,1.5,-2.34,-2.26,-1.88,-2.36,-2.04,-0.35,-1.5,-3.8,0.01,1.77,-4.3,-0.8,0,-4.5,-5.92,,,,-8,,,-2.48,,-2,-0.1
12/05/2021,Oklahoma St.,71,Xavier,77,3.5,3.73,2.53,1.41,2.79,2.03,0.52,2.5,5.54,5,2.56,2.07,5.9,0,8.9,4.44,,,,1,,,4.92,6.35,-1,4.6
12/05/2021,Oregon,67,Arizona St.,69,9,9.9,10,13.36,9.47,11.02,15.67,10,5.48,12,2.64,9.08,9.8,0,9.6,8.58,,,,13,,,6.18,,8,10.3
12/05/2021,Oregon St.,65,Arizona,90,-13.5,-13.76,-11.4,-18.54,-11.22,-10.92,-19.93,-11,-17.41,-12,7.39,-30.64,-5.6,0,-4.4,-5.64,,,,-18,,,-12.62,-6.52,-24,-15.5
12/05/2021,Penn St.,64,Ohio St.,76,-5,-4.38,-3.39,-8,-2.7,-4.45,-6.87,-3.5,-8.09,-1,2.53,-6.37,0.1,0,-3.3,-5.65,,,,-7,,,-2.36,,-6,-3.2
12/05/2021,Rider,67,Marist,79,1,1.31,2.13,1.7,2.01,2.55,-4.23,2.5,0.03,0.01,2.21,2.73,5,0,-0.6,4,,,,-1,,,0.96,,1,1
12/05/2021,Samford,73,Belmont,85,-12,-10.7,-8.47,-6.94,-9.39,-6.14,-12.54,-11,-13.19,-11,3.01,-15.41,-8.9,0,-16,-9.68,,,,-4,,,-7.68,-9.92,-14,-11.3
12/05/2021,San Diego,52,Cal Poly SLO,51,10,12.62,12.82,12.05,13.09,12.14,14.05,11,11.1,10,1.58,16.05,10.2,0,13.1,12.7,,,,7,,,12.4,12.79,12,14.8
12/05/2021,Seattle,82,VMI,89,7,7.74,7.9,9.8,8.02,7.23,4.48,8,7.35,3,3.05,16.13,8.9,0,4.7,8.03,,,,23,,,7.71,4.87,9,9
12/05/2021,South Carolina,80,Georgetown,67,5,4.19,5.84,6.32,5.5,6.79,5.8,6,2.55,-3,4.16,7.85,3.8,0,-3.9,10.33,,,,10,,,3.31,-1.81,8,5.5
12/05/2021,St. Francis-NY,,Hartford,-1.5,-1.5,-1.97,-1.52,-2.34,-1.54,-1.66,-3.81,-2,-3.86,0.01,1.06,-2.23,-1.8,0,-2.5,-0.98,,,,7,,,-1.15,-3.02,-1,-2.2
12/05/2021,St. John's,83,Fordham,69,16,13.68,14.86,7.75,15.35,14.73,14.15,15,15.34,16,3.54,12.52,12,0,19.1,16.06,,,,5,,,10.99,,6,16.6
12/05/2021,St. Peter's,58,Siena,60,8,8.46,9.94,7.91,10.66,8.47,12.3,8,7.79,4,2.88,12.55,5.9,0,5.5,8.34,,,,8,,,7.13,3.87,10,12.5
12/05/2021,Tarleton St.,57,Charleston Southern,59,16,14.76,13.86,14.18,14.68,11.19,13.79,16,13.35,18,3.21,23.77,11.3,0,16.3,14.54,,,,12,,,11.28,13.72,14,17.5
12/05/2021,Texas St.,71,Denver,58,14,14.55,14.81,16.43,14.21,16.63,10.55,14,14.68,19,3.3,16.06,15,0,18.5,15.78,,,,13,,,10.86,13.8,6,16
12/05/2021,Troy St.,68,SE Louisiana,72,6.5,8.68,9.75,13.47,8.91,11.66,9.69,8,3.78,8,2.79,10.33,9.3,0,8.4,5.15,,,,14,,,7.52,12.01,4,8.3
12/05/2021,Utah,66,UC San Diego,58,9,10.18,9.58,8.07,9.68,9.56,7.16,8,9.37,16,3.1,11.91,9.7,0,12,4.77,,,,4,,,8.49,,10,16.3
12/05/2021,Utah,66,UC San Diego,58,9,9.46,9.58,8.07,9.68,9.56,7.16,8,9.37,12,1.96,11.91,9.7,0,12,4.77,,,,4,,,8.49,,10,10.2
12/05/2021,Western Michigan,60,Valparaiso,71,-5.5,-5.35,-2.63,0.91,-4.01,0.58,-8.35,-5,-8.53,-7,3.52,-11.43,-4.7,0,-9.7,-3.53,,,,1,,,-6.58,-5.76,-3,-6.5
12/05/2021,Wichita St.,59,Kansas St.,65,4,6.64,8.5,12.91,7.59,10.71,4.22,4,4.6,7,2.91,8.7,3.4,0,6.4,4.07,,,,5,,,3.87,2.58,7,8.1
12/05/2021,Wofford,88,Kennesaw St.,62,13,12.46,13.74,11.58,13.3,15.75,14.95,12,14.35,14,2.82,7.71,14.3,0,10.9,13.21,,,,13,,,10.5,15.46,6,11.2
12/06/2021,Citadel,80,NC Central,67,8.5,10.74,10.22,10.73,9.98,10.84,14.93,10,8.95,11,2.21,13.68,8.5,0,9.3,8.24,,,,17,,,9.23,15.36,10,10.2
12/06/2021,Coastal Carolina,69,Mercer,74,2.5,4.99,3.76,8.43,3.73,3.09,6.4,4,-2.76,6,3.17,10.6,2.6,0,4.3,5.95,,,,4,,,4.43,2.75,8,7.5
12/06/2021,Colgate,89,Columbia,61,21,19.24,16.37,14.01,16.89,15.27,18.41,21,21.42,23,3.91,22.89,15.3,0,25.5,21.42,,,,24,,,14.33,22.93,17,23.9
12/06/2021,Florida,54,Texas Southern,69,23.5,22.18,21.09,23.17,20.77,21.82,25.15,21,21.24,22,3.16,30.76,16.1,0,20.5,19.2,,,,34,,,22.45,21.73,24,22.7
12/06/2021,Houston,77,Alcorn St.,45,33,32.84,30.19,27.58,30.31,31.03,38.57,30,28.6,40,4.84,40.15,26.6,0,36.7,28.89,,,,33,,,32.45,39.49,29,33
12/06/2021,Iowa,83,Illinois,87,2.5,5.64,5.71,7.09,5.87,5.06,10.16,3,2.87,5,2.59,10.36,5.1,0,1.4,2.88,,,,4,,,4.09,,8,5.4
12/06/2021,Kent St.,58,Towson,73,6.5,4.97,4.5,2.25,4.18,5.8,2.05,5,9.36,12,3.35,-0.93,5.6,0,7,7.13,,,,3,,,4.75,,1,4.9
12/06/2021,Liberty,96,Delaware St.,60,22.5,23.41,21.48,19.86,21.56,21.74,19.45,22,27.05,29,4.01,27.98,22.6,0,30,18.68,,,,24,,,21.2,27.72,18,24.9
12/06/2021,Morehead St.,71,Presbyterian,66,10.5,11.66,10.88,9.52,11.67,9.3,11.29,9,10.15,16,2.44,15.11,7.1,0,14,10.69,,,,7,,,11.38,,12,14.1
12/06/2021,New Mexico,76,New Mexico St.,78,-4.5,-2.57,-3.44,0.56,-3.46,-4.12,-0.49,-3,-6.22,-2,2.37,-1.16,-5.3,0,-3.7,-5.84,,,,1,,,-0.54,-2.96,2,-1.9
12/06/2021,Pepperdine,82,San Jose St.,69,4.5,4.7,4.56,-2.09,4.99,4.4,-2.78,5,4.58,9,4.69,-2.16,5.6,0,11,10.96,,,,-8,,,3.51,11.12,1,6.8
12/07/2021,Arkansas,86,NC Charlotte,66,18.5,19.76,18.39,20.39,18.07,19.33,21.61,19.5,18.01,24,3.27,18.65,14.9,0,26.8,,,,,15,,,17.39,23.58,16,19.5
12/07/2021,Bowling Green,73,Oakland,72,-2,-4.13,-3.59,-8.83,-3.53,-3.16,-6.08,-1,-3.34,2,4.03,-13.19,-3.1,0,-0.3,,,,,-5,,,-1.25,,-8,-1.3
12/07/2021,CS Northridge,48,Boise St.,74,-14,-11.51,-10.61,-4.16,-11.71,-8.73,-9.12,-11,-14.58,-11,3.14,-14.12,-10.6,0,-16.5,,,,,-7,,,-12.72,,-14,-11.8
12/07/2021,California Baptist,,North Dakota,12,12,14.36,12.71,16.11,12.23,13.58,18.44,13,11.05,16,2.99,20.96,11.7,0,12.9,,,,,19,,,11.09,,14,15.9
12/07/2021,DePaul,87,Duquesne,67,8.5,11.92,11.88,16.24,11.62,12.01,14.81,8,5.77,9,4.5,22.17,7.2,0,6.2,,,,,7,,,10.46,,14,13.6
12/07/2021,East Carolina,82,North Carolina A&T,71,10.5,11.8,10.23,14.06,9.31,12.51,17.31,10,8.43,9,2.48,13.37,11.3,0,11.9,,,,,24,,,11.71,14.9,10,11.1
12/07/2021,Florida A&M,55,Florida Gulf Coast,69,-4.5,-5.32,-4.89,-7.34,-4.33,-6.24,-8.68,-3,-4.44,0.01,2.64,-10.29,-4.8,0,-3.2,,,,,-8,,,-4.13,-2.85,-8,-5.3
12/07/2021,George Mason,71,Navy,65,5.5,1.81,2.24,-9.66,3.68,0.03,-1.55,3,3.49,1,4.07,-0.06,5.7,0,5.6,,,,,-3,,,4.59,6.43,2,1.9
12/07/2021,Georgia,69,Jacksonville,58,9,10.16,9.72,5.3,9.88,10.05,11.29,9,9.33,10,2.24,8.94,10,0,13.2,,,,,2,,,12.2,14.68,9,8.6
12/07/2021,James Madison,52,Virginia,49,-5.5,-4.94,-7.69,-6.53,-7.66,-8.04,1.42,-6,-5.9,-1,2.96,-8.71,-5.8,0,-1.8,,,,,-3,,,-3.88,-6,-4,-3.5
12/07/2021,Kansas,78,UTEP,52,18,20.92,22.65,23.42,22.06,24.37,20.67,20.5,20.56,19,3.19,25.71,15.3,0,16.9,,,,,26,,,17.55,18.06,22,24.7
12/07/2021,Kentucky,76,Southern,64,30,25.25,26.44,23.56,26.82,25.94,25.48,27,26.18,24,3.25,33.52,19.6,0,24.5,,,,,29,,,23.43,,22,26.8
12/07/2021,La Salle,81,Fairleigh Dickinson,55,10.5,9.52,9.02,9.07,8.95,9.23,15.58,10,8.18,10,2.04,10.59,9.3,0,7.1,,,,,19,,,9,9.89,7,10.3
12/07/2021,Merrimack,56,Brown,76,-2.5,-2.55,-2.49,-4.26,-2.5,-2.17,-2.19,-2,-3.74,-2,1.62,-3.47,-0.6,0,-5,,,,,-3,,,-3.87,,-2,1.2
12/07/2021,Missouri,72,Eastern Illinois,44,18.5,18.78,18.18,16.29,17.76,19.85,17.09,18.5,18.04,21,2.74,20.54,16,0,24.1,,,,,10,,,17.42,22.69,14,20
12/07/2021,Nebraska,67,Michigan,102,-7,-6.9,-6.84,-4.84,-7.05,-6.89,-3.61,-7,-10.51,-8,2.79,-8.77,-7.8,0,-12.1,,,,,1,,,-4.94,-7.98,-1,-6.3
12/07/2021,Northeastern,82,Massachusetts,76,2,0.73,2.29,0.28,2.75,1.2,0.79,1.5,0.36,1,1.78,-1.89,3,0,-0.7,,,,,8,,,0.85,-1.3,-2,3.6
12/07/2021,Northern Colorado,74,South Dakota,69,9.5,6.21,7.31,8.94,7.74,5.89,9.99,7.5,1.81,1,3.9,13.08,7.3,0,-0.5,,,,,13,,,2.02,6.13,10,6.2
12/07/2021,Oklahoma,62,Butler,66,10.5,12.54,9.92,15.96,9.57,10.03,16.14,11,8.29,17,2.92,14.08,9.3,0,16,,,,,16,,,11.67,12.74,12,12.9
12/07/2021,Princeton,82,Bucknell,69,12.5,14.93,13.62,15.3,13.33,14.23,21.43,14,11.06,15,2.92,17.37,10.4,0,18.5,,,,,19,,,12.4,14.27,16,16.1
12/07/2021,Providence,68,Vermont,58,6.5,10.19,10.81,10.08,10.72,11.24,10.76,7,3.67,7,2.59,12.14,9.3,0,10.8,,,,,13,,,10.34,11.91,15,8.9
12/07/2021,Rhode Island,72,Sacred Heart,62,15.5,17.17,17.05,17.92,16.88,17.48,16.09,16,14.88,17,2.27,22.27,14.2,0,13.6,,,,,25,,,16.19,18.21,20,18.6
12/07/2021,Saint Louis,59,Belmont,64,2.5,3.58,3.74,0.6,3.9,3.83,9.27,2.5,-2.24,6,3.07,0.01,3.2,0,4.4,,,,,5,,,4.44,8.05,1,3.9
12/07/2021,Santa Clara,88,Mount St. Marys,77,16,17.68,17.6,14.79,18.55,15.49,19.45,18,16.17,15,4.65,29.07,12.1,0,11.7,,,,,25,,,15.93,18.9,25,17.8
12/07/2021,Syracuse,53,Villanova,67,-8.5,-9.61,-8.43,-8.7,-8.26,-8.85,-13.15,-9.5,-8.31,-9,2.51,-14.05,-6.4,1,-7.7,,,,,-4,,,-7.97,-8.06,-14,-11.7
12/07/2021,Tennessee,52,Texas Tech,57,4,2.17,1.43,4.09,1.16,1.56,2.06,2.5,-0.61,0.01,2.81,5.65,3.1,1,-1.6,,,,,11,,,0.61,,9,1.7
12/07/2021,Texas Arlington,,Nevada,9.5,9.5,-7.09,,,,,,,-9.99,,2.25,-8.59,-4.5,,,,,,,,,,-5.37,,-7,
12/07/2021,Toledo,67,Bradley,65,4.5,9.15,8.77,11.83,7.72,11.49,5.03,5.5,8.08,13,2.6,7.86,8.9,0,11.7,,,,,13,,,6.72,11.99,5,10
12/07/2021,Tulane,72,Charleston,86,3.5,2.05,2.23,-1.49,2.97,0.65,0.01,4,2,7,3.28,-1.78,4.8,0,6,,,,,-5,,,3,,-4,5.2
12/07/2021,Tulsa,55,Loyola Marymount,60,3.5,3.55,2.42,1.65,2.63,1.91,9.72,3,1.73,6,2.4,4.44,2.4,0,1.4,,,,,3,,,4.68,,2,5.2
12/07/2021,USC,80,Eastern Kentucky,68,16,20.28,19.65,23.91,18.72,21.9,18.89,18,18.2,20,2.25,24.07,15.9,0,21.7,,,,,13,,,18.49,21.44,20,21
12/07/2021,Vanderbilt,68,Temple,72,8.5,7.51,5.98,3.95,6.17,5.78,6.6,8.5,7.44,9,1.88,8.11,8.7,0,11.3,,,,,12,,,8.47,8.39,6,9.2
12/07/2021,William & Mary,59,Old Dominion,74,-8,-7.08,-6.59,-8.94,-6.22,-7.55,-4.96,-5.5,-7.8,-6,1.42,-9.93,-7.7,0,-7.9,,,,,-3,,,-5.22,-7.98,-6,-6.3
12/07/2021,Winthrop,85,Furman,80,-2,-1.01,-0.85,-1.54,-0.44,-2.03,-7.62,-1,-5.62,2,3.14,-3.72,0,0,3.2,,,,,-2,,,-1.98,3.53,1,-0.1
12/07/2021,Yale,71,Albany-NY,52,13,13.34,13.82,11.61,13.54,15.08,20.36,12,9.21,14,3,16.62,9.9,0,10.9,,,,,19,,,11.68,,12,14.7
12/08/2021,Alabama St.,64,Samford,74,-7,-4.34,-5.99,-8.07,-5.27,-7.95,-5.19,-5,-3.93,-4,2.69,-5.42,-3.4,0,0,-7.61,,,,-1,,,-1.3,-4.03,1,-3.9
12/08/2021,American,83,St. Francis (PA),73,-4.5,-5.22,-3.77,-7.4,-4.87,-0.46,-8.18,-3,0.29,-3,4.84,-16.4,2.2,0,-3.6,-5.38,,,,4,,,-4.34,,-12,-6.2
12/08/2021,Arizona,94,Wyoming,65,16.5,14.86,14.91,11.29,15.42,14.14,14.74,15,12.71,18,2.45,19.39,12.4,0,11.6,16.5,,,,6,,,14.2,13.3,16,18.3
12/08/2021,Arkansas Pine Bluff,73,Arkansas St.,84,-11.5,-8.78,-9.04,-10.18,-8.02,-11.82,-16.23,-13,-15.29,-11,4.46,-4.97,-8.7,0,-6.6,-7.41,,,,-5,,,-6.21,,2,-9.5
12/08/2021,Arkansas-Little Rock,55,SW Missouri St.,81,-14,-6.84,-7.09,-5.07,-8.24,-4.21,-1.16,-12,-13.61,-5,3.2,-13.08,-5.8,0,-5.7,-4.51,,,,-7,,,-7.15,-8.09,-6,-7.9
