date,home,hscore,road,rscore,line,lineavg,linesag,linesage,linesagp,linesaggm,linemoore,lineopen,linedok,linefox,std,linepugh,linedonc,neutral,linetalis,lineespn,linepir,linepiw,linepib,line7ot,lineer,linedd,linemassey,linedunk,lineround,lineteamrnks
12/11/2020,Canisius,81,Marist,72,3.5,4.46,1.81,0.62,2.43,2.58,-0.8,4,5.3,7,3.04,7.88,4.6,0,7.6,5.7,,,,1,,,3.91,,,9.3
12/11/2020,Charleston,90,South Carolina St.,63,21,17,14.8,14.35,15.26,14.99,15.53,19,19.01,19,2.57,20.36,13,0,18.6,20.06,,,,9,,,16.71,15.66,16,21.6
12/11/2020,Creighton,98,Nebraska,74,14,11.22,8.93,9.25,7.69,9.85,11.28,14,13.22,19,3.78,5.8,13,0,15.7,12.1,,,,6,,,7.99,13.17,6,15.4
12/11/2020,Davidson,77,Georgia Southern,45,13.5,12.1,8.06,7.9,9.44,6.9,15.09,14,12.11,11,4.37,21.22,8.8,0,11.1,17.88,,,,7,,,11.23,7.65,16,17.1
12/11/2020,Delaware,68,George Washington,65,-1,2.39,2.96,4.74,2.64,1.62,2.73,4,1.54,8,3.14,-1.91,3.4,0,6.7,-3.94,,,,2,,,-0.31,,4,1.3
12/11/2020,Fairfield,42,Iona,70,-4,-3.75,-4.73,-5.81,-5.11,-3.74,2.09,1,-2.78,-5,3.74,-13.12,-2.7,0,-0.6,0.75,,,,5,,,-1.55,-5,-8,-0.9
12/11/2020,Georgetown,63,Villanova,76,-12,-6.89,-8.18,-9.67,-6.55,-8.12,-3.84,-12,-14.74,-6,3.38,-3.18,,0,-3.5,-11.06,,,,-1,,,-5.52,-3.68,-4,-8.4
12/11/2020,Grand Canyon,87,Nevada,77,-1,-2.83,-1.78,0.3,-3.14,-2.65,0.54,-2,-3.72,-5,4.26,-9.66,,0,-8.9,5.18,,,,-1,,,-4.52,,-6,2.6
12/11/2020,Iowa,105,Iowa St.,77,12.5,15.75,12.89,15.28,12.42,10.55,18.15,16,17.71,17,4.99,27.83,12.6,0,12.7,9.64,,,,3,,,11.64,16.3,24,17.5
12/11/2020,Kansas,95,Nebraska Omaha,50,25,22.37,21.34,20.18,21.82,22.43,16.77,25,24.27,30,4.79,21.41,21.8,0,29.1,17.98,,,,11,,,23.11,29.01,12,24.4
12/11/2020,Kansas St.,76,Wisconsin-Milwaukee,75,10.5,8.88,9.23,3.67,10.68,13.55,11.13,10,6.91,8,3.07,4.83,10.6,0,13.9,6.63,,,,11,,,7.59,,,8.7
12/11/2020,Manhattan,64,Rider,82,-1.5,1.97,3.48,3.69,3.34,3.44,-0.37,2,-2.4,-1,2.72,6.13,0.8,0,-1.6,4.67,,,,-1,,,0.96,,,4.5
12/11/2020,Massachusetts,94,Northeastern,79,6.5,4.54,5.01,4.77,5.07,5.21,0,7,-3.15,1,4.77,2.66,3.3,0,1.6,11.72,,,,1,,,15,,,6.8
12/11/2020,NC Charlotte,57,Appalachian St.,61,3,2.81,2.54,0.99,3.86,2.77,2.31,6,-2.69,0.01,2.87,9.77,5.3,0,3.9,0.81,,,,3,,,1.48,1.95,6,3.1
12/11/2020,North Dakota,62,South Dakota St.,74,-9.5,-10.85,-12.36,-15.29,-11.52,-10.58,-10.71,-10,-10.67,-9,2.68,-13.47,-10.5,1,-7.2,-13.69,,,,3,,,-7.74,,-6,-13.2
12/11/2020,Seton Hall,77,St. John's,68,5,7.53,5.59,4.14,6.77,6.22,6.86,10,4.89,10,2.73,13.9,5.9,0,9.7,5.18,,,,3,,,7.09,,11,8.2
12/11/2020,South Dakota St.,74,North Dakota,62,-10.5,10.85,12.36,15.29,11.52,10.58,10.71,-10,10.67,9,2.68,13.47,10.5,1,7.2,13.69,,,,-3,,,7.74,,6,13.2
12/11/2020,Southern Illinois,70,Murray St.,66,-6.5,-2.48,-0.3,-0.31,-1.28,0.73,-9.53,-3,-4.89,-7,4.26,-2.69,-4.3,0,-2.7,-10.73,,,,6,,,2.31,2.05,4,-2.6
12/11/2020,St. Mary's,96,San Jose St.,61,18.5,16.55,20.05,20.33,19.44,20.55,30.47,19,22.76,26,14.25,17.91,11.6,0,23.8,14.83,,,,9,,,13.89,,-30,20.1
12/11/2020,St. Peter's,70,Niagara,54,8.5,9.46,7.64,9.28,7.36,6.32,9.57,9,9.39,13,4.61,19.12,8,0,11.4,-1.66,,,,4,,,8.36,,14,10.6
12/11/2020,UCLA,69,Marquette,60,4.5,3.87,3.52,4.03,3.06,3.43,9.18,6,3.38,3,2.34,3.53,5.8,0,-1.6,4.92,,,,1,,,2.95,,3,6
12/11/2020,West Virginia,62,North Texas,50,12.5,11.82,13.14,15.09,11.17,13.18,10.02,16,10.28,12,2.04,10.32,12.7,0,,9.41,,,,6,,,12,,9,15.4
12/12/2020,Alabama,56,Clemson,64,-2,-3.83,-1.77,-6.97,-0.92,0.33,-6.65,2,-0.02,-4,3.74,-11.85,-1.8,1,-0.6,-3.51,,,,4,,,-2.25,,-10,-3.6
12/12/2020,Arizona,69,UTEP,61,17,15.84,13.99,13.69,13.32,15.02,15.61,18,18.37,22,5.07,18.39,15.8,0,25,8.52,,,,9,,,16.46,18.56,4,18.8
12/12/2020,Arkansas,100,Central Arkansas,75,23.5,23.36,22.97,23.68,23.36,22.37,18.71,27,26.54,25,4.51,33.3,17,0,25.9,18.16,,,,14,,,24.26,27.14,16,26
12/12/2020,BYU,82,Utah,64,1.5,5.14,4.74,2.89,5.72,6.06,1.79,2,2.93,12,3.19,2.25,9.4,0,10.1,3.56,,,,5,,,3.93,,4,2.6
12/12/2020,Ball St.,82,Illinois St.,66,4.5,6.14,5.17,5.28,4.72,5.53,10.01,6,4.45,7,2.4,1.94,9.9,0,10,5.59,,,,2,,,2.94,6.92,6,6.6
12/12/2020,Boston College,63,Syracuse,101,-3.5,-6.69,-5.3,-4.84,-5.29,-5.97,-4.9,-4,-5.14,-8,9.25,-1.41,-0.6,0,-6.3,,,,,1,,,-38,-3.95,-2,-2
12/12/2020,Bryant,81,Stony Brook,72,6.5,7.7,5.88,8.99,6.45,2.28,8.49,4.5,4.5,7,4.58,16.14,3.3,0,3,,,,,-3,,,9,5.78,18,9
12/12/2020,CS Bakersfield,76,Idaho,66,12.5,7.12,4.35,4.72,3.46,4.96,10.77,10,10.28,12,4.14,0.09,7.7,0,9.1,12.08,,,,2,,,6.78,,1,12.4
12/12/2020,Canisius,52,Marist,56,4.5,6.46,4.87,5.54,3.88,5.17,3.81,5,4,7,2.78,11.42,4.9,0,7.7,5.7,,,,1,,,4.55,,12,9.9
12/12/2020,Central Michigan,84,Valparaiso,79,-3,-2.85,-1.4,-1.71,-2.47,-0.04,-6.93,-3,-3.27,-7,2.9,-8.18,-2.1,0,-0.9,1.78,,,,2,,,-3.64,-4.16,1,-3.7
12/12/2020,Drexel,48,La Salle,58,3,6.03,7.86,11.38,7.09,5.38,13.71,5,1.69,6,6.32,16.01,3.9,0,1.8,2.11,,,,1,,,-10,2.76,12,8.8
12/12/2020,East Tennessee St.,61,UAB,65,-3.5,-0.9,-0.87,-3.99,-1.14,2.51,-4.57,-8,-3.84,11,6.23,-11.71,-0.9,0,13.2,-5.43,,,,3,,,-0.44,0.03,-2,-5.3
12/12/2020,Eastern Illinois,92,Western Illinois,88,12,11.02,7.42,7.25,7.07,7.98,15.25,14,12.14,14,3.92,11.24,11.1,0,15.6,12.78,,,,-1,,,12.12,15.46,2,13.9
12/12/2020,Fairfield,67,Iona,52,-7,-7,-8.04,-10.89,-8.76,-5.65,-1.78,-6,-7.52,-9,4.56,-17.98,-3.4,0,-2.1,-0.99,,,,5,,,-4.83,-5.64,-13,-5.4
12/12/2020,Florida St.,83,Florida International,71,1.5,3.67,2.78,1.91,2.37,4.12,2.89,3,1.92,5,3.25,0.24,5,0,6.3,,,,,6,,,12,5.59,-2,3.2
12/12/2020,Georgia,79,Samford,75,18,14.97,13.13,11.68,13.96,14,18.33,17,17.34,18,4.64,15.48,14.6,0,18.8,13.76,,,,8,,,13.93,23.44,2,16.1
12/12/2020,IUPUI,69,Tennessee St.,66,2,-1.28,-2.77,-1.53,-3.98,-2.78,2.02,2,-3.38,-8,4.33,8.03,1,1,-6.1,,,,,-1,,,3,,,-0.9
12/12/2020,Kentucky,63,Notre Dame,64,7.5,4.76,3.8,0,6.88,7.93,3.47,9,7.32,5,3.13,3.24,8.1,0,7,,,,,8,,,-1,,2,8.2
12/12/2020,Lipscomb,71,Belmont,81,-7.5,-1.52,1.76,0.2,2.49,2.58,-1.54,26,-6,-2,3.26,2.17,-3.9,0,-7.3,-3.56,,,,6,,,-2.93,-4.74,2,-2.1
12/12/2020,Louisiana-Lafayette,61,Louisiana Tech,56,-4.5,-3.27,-0.25,-1.3,0.21,0.37,-3.91,0,-5.13,-5,3.25,-4.46,-5.8,0,-8.4,-8.73,,,,-1,,,-2.53,,2,-2.8
12/12/2020,Louisiana-Monroe,66,Stephen F. Austin,55,-6,-4.08,-4.56,-5.82,-3.92,-4.02,3.84,-12,-8.75,-4,3.4,-1.37,-2.8,0,-8.4,-9.47,,,,6,,,-1.76,-0.72,-5,-4.4
12/12/2020,Loyola Marymount,81,UC Santa Barbara,76,2,1.56,-2.25,-3.54,-0.9,-2.33,5.17,2,1.76,4,3.91,-5.47,0.2,0,2.1,5.79,,,,5,,,3.72,5.73,8,1.4
12/12/2020,Manhattan,87,Rider,77,-2.5,-3.79,-2.07,-5.38,1.04,-1.97,-3.94,-3,-4.25,-3,4.64,-11.27,-3.3,0,-2.6,3.15,,,,-1,,,-2.9,-4.15,-16,-0.2
12/12/2020,Memphis,71,Auburn,74,6,3.78,2.65,2.9,3.54,1.42,8.59,5,2.75,-3,4.04,10.07,5.6,1,-1.4,7.17,,,,-3,,,0.72,-0.32,10,6
12/12/2020,Miami-Florida,62,Florida Gulf Coast,66,19,17.28,19.06,19.29,18.73,19.25,19.07,24,18.47,19,6.52,23.61,15.1,0,20,,,,,14,,,-4,20.25,14,20.1
12/12/2020,Mississippi,78,NC Wilmington,58,18,15.03,14.93,12.65,15.71,16.59,11.36,21,17.27,14,4.87,26.85,11.9,0,16.3,15.71,,,,10,,,15.37,16.42,3,17.4
12/12/2020,Mississippi St.,82,Dayton,85,-3,-0.63,0.72,0.45,1.88,-0.17,-0.27,-2,-2.03,-2,3.01,6.64,-3,1,-6.2,1.96,,,,1,,,0.42,-2.62,-4,-1.3
12/12/2020,Missouri,81,Illinois,78,-3.5,-2.37,-2.86,1.56,-3.81,-4.84,3.01,-2,-8.04,-2,2.99,1.15,-3.6,0,-3.1,-2.28,,,,5,,,-0.73,,-6,-1.6
12/12/2020,NC Asheville,80,High Point,67,4.5,3.33,1.47,-1.53,1.83,4.2,2.4,,1.15,3,4.08,-3.5,4.6,0,8.9,5.24,,,,1,,,13,1.44,1,6.7
12/12/2020,North Carolina,73,NC Central,67,25,21.5,21.01,18.94,21.61,22.75,19.89,,24.07,20,2.65,25,16.6,0,18.7,22.55,,,,20,,,25.02,,20,24.9
12/12/2020,North Carolina A&T,98,Western Carolina,104,-7.5,-6.67,-7.58,-9.87,-6.89,-6.09,0.49,12,-8.09,-7,2.47,-8.12,-5.2,0,-5.7,-4.83,,,,-5,,,-6.68,-9.21,-9,-6.3
12/12/2020,North Florida,80,Florida International,77,26.5,-9.59,-19.22,-23.05,-18.4,-16.91,-12.62,27,-5.98,3,8.38,-10.34,-5.9,0,,0.31,,,,3,,,-0.79,-17.48,-4,-2.9
12/12/2020,Oklahoma,85,Florida A&M,54,-5,22.2,21.84,20.96,20.92,23.91,20.71,-6.5,24.83,25,4.51,14.78,17.9,0,25,26.57,,,,11,,,24.21,28.51,12,25.8
12/12/2020,Pepperdine,84,CS Northridge,89,15,13.52,13.87,11.6,15.06,15.3,20.98,16,10.38,13,4.26,20.75,9.4,0,12.4,11.69,,,,6,,,10.63,,6,18.2
12/12/2020,Pittsburgh,67,Gardner Webb,50,13,11.17,10.41,9.07,10.51,11.76,13.24,4.5,11.77,10,1.58,9.48,11.4,0,12.7,12.4,,,,9,,,12.39,9.45,9,13.9
12/12/2020,Purdue,80,Indiana St.,68,15.5,11.11,11.16,9.3,12.54,12.26,17.55,14,15.84,19,12.21,18.15,10.7,0,17.8,13.29,,,,6,,,13.59,,-30,14.4
12/12/2020,South Carolina Upstat,77,Winthrop,95,-11.5,-11.31,-10.7,-14.41,-9.53,-8.44,-7.5,4.5,-12.7,-15,2.84,-15.5,-8,0,-12.4,-13.57,,,,3,,,-9.48,-12.03,-7,-13.4
12/12/2020,South Dakota St.,78,South Dakota,91,11,11.08,12.49,17.81,10.99,9.53,12.16,-11,8.87,8,3.19,13.74,9.8,1,5,15.05,,,,-5,,,7.77,10.09,12,12.9
12/12/2020,South Florida,58,Wofford,56,3.5,-0.55,1.59,0.24,0.77,3.82,2.86,0,-3.43,-7,3.28,-5.01,3,1,-0.9,,,,,5,,,2,0.01,-4,-1.6
12/12/2020,Southern Miss,75,South Alabama,76,-4.5,-2.77,-4.46,-5.81,-4.29,-3.76,1.37,-4,-2.26,-2,3.95,-13.67,-1.9,0,-2.9,-1.21,,,,4,,,2.12,,2,-2
12/12/2020,St. Peter's,53,Niagara,49,9,10.01,8.31,11.14,7.64,6.24,11.62,10,8.07,13,4.45,18.81,8.3,0,11.7,-0.7,,,,4,,,9.89,,14,12.1
12/12/2020,TCU,73,Texas A&M,55,-1,-0.21,-0.28,-1.83,0.3,0.85,-1.65,2,-1.98,0.01,2.7,0.99,0.2,1,6.7,1.1,,,,1,,,-0.09,,-6,-1.3
12/12/2020,Tennessee,65,Cincinnati,56,7,6.99,7.32,6.93,6.88,8.42,7.45,9,4.59,4,3,12.93,4.9,0,3.1,,,,,-1,,,9,2.27,10,10.1
12/12/2020,Texas Tech,77,Texas A&M Corpus,57,27.5,24.95,26,26.35,26.95,25.11,22.65,30,22,27,5.06,38.49,17.3,1,25.9,23.08,,,,15,,,20,,20,28.5
12/12/2020,Toledo,64,Mo Kansas City,57,11,12.47,14.15,16.07,13.89,12.76,20.71,15,8.93,8,4.45,19.04,8.6,0,8.1,,,,,2,,,7,,10,14.9
12/12/2020,Tulane,67,Arkansas Pine Bluff,56,18,17.91,17.98,18.12,18.39,18.3,10.49,16,18.13,24,3.81,21.35,14.4,0,23.3,11.94,,,,10,,,18.67,,16,19.7
12/12/2020,Utah Valley,88,Wyoming,93,-7.5,-5.01,-9.24,-10.51,-8.75,-8.45,-11.27,-5,-4.4,-2,4.46,-8.87,-4.9,0,0.9,0.27,,,,-3,,,-5.54,1.45,1,-4.8
12/12/2020,VA Commonwealth,77,Old Dominion,54,7,8.7,6.79,6.71,7.54,6.51,12.81,10,5.39,13,3.03,11.71,5.8,0,13.2,4.61,,,,1,,,9.89,10.76,6,9.8
12/12/2020,Washington,71,Oregon,74,-8.5,-6.41,-9.49,-12.18,-9.45,-6.64,-3.22,-6,-7.63,-5,4.33,-17.11,-4.1,0,-3,-4.63,,,,-2,,,-4.16,-5.23,1,-5.3
12/12/2020,Western Michigan,57,Detroit,67,-1,2.53,3.14,3.55,2.16,3.8,3.76,2,1.56,7,4.14,-1.48,3.4,0,7.3,0.32,,,,1,,,-10,3.67,5,4.8
12/12/2020,Wichita St.,64,Oklahoma St.,67,-3.5,-0.28,-2.83,-5.51,-1.39,-1.78,2.36,-4,-4.51,1,3.02,4.09,-1.8,0,5,-1.77,,,,3,,,0.13,2.11,2,-1.3
12/13/2020,Binghamton,65,Youngstown St.,79,-5.5,-7.91,-9.16,-9.47,-8.67,-9.35,1.48,-5,-6.68,-4,7.88,-4.83,-5.5,0,,0.59,,,,-2,,,-14,,-30,-3.3
12/13/2020,Boise St.,70,Weber St.,59,17.5,13.18,14.75,15.24,14.82,14.28,19.83,17,17.67,19,13.52,25.5,14.5,0,,9.77,,,,8,,,15.97,,-30,20
12/13/2020,Bowling Green,67,Wright St.,85,1.5,0.52,2.23,4.14,1.41,1.24,5.35,3,3.77,1,5.79,-0.84,3.8,0,0.9,2.18,,,,6,,,-18,4.3,-6,2.3
12/13/2020,Cal Poly SLO,75,San Jose St.,71,2,4.52,-1.14,-1.12,-0.99,-1.34,15.71,2,1.86,11,5.63,14.35,-0.6,0,5.3,3.93,,,,-1,,,4.71,2.61,8,5.5
12/13/2020,California,72,San Francisco,70,-4,-5.59,-6.3,-10.57,-5.68,-3.02,-5.21,-3,-4.44,-10,3.84,-14.02,-1.5,0,-4.9,1.24,,,,2,,,-5.06,,-5,-3.8
12/13/2020,Coppin St.,49,MD Baltimore Co,66,-9.5,-8.56,-12.04,-13.42,-12.15,-11.59,-6.14,-7,-3.56,-5,4.18,-16.3,,0,-4,-4.93,,,,1,,,-4.63,-7.08,-12,-7
12/13/2020,Drake,81,Air Force,53,11,11.08,10.16,13.15,9.63,8.05,15.61,13,9.38,10,3.47,20.06,9.1,0,5.8,12.77,,,,4,,,8.89,11.94,9,12.6
12/13/2020,Georgetown,97,St. John's,94,1,1.22,0.07,-1.02,1.15,0.23,3.29,2,-5.95,1,3.34,7.12,0.9,0,2.9,-3.01,,,,-1,,,1.26,,6,3.2
12/13/2020,Georgia Southern,75,Mercer,77,-4,-6.37,-5.53,-10.85,-4.86,-1.96,-4.38,-6,2.3,-3,10.2,-39.29,-3,0,5.2,-7.86,,,,2,,,-3.4,-0.19,-13,-5.7
12/13/2020,Grand Canyon,70,Arizona St.,71,-8,-4.79,-4.5,-1.55,-5.22,-6.82,2.15,-8,-12.13,-5,4.07,0.16,,0,-11.8,-3.63,,,,-2,,,-6.58,,-3,-4.3
12/13/2020,Illinois-Chicago,66,Loyola-Chicago,77,-10,-2.94,-2.68,-0.26,-3.44,-4.29,-1.62,-5,-7.76,4,4.25,-5.44,-4.1,0,-4,-10.83,,,,2,,,-3.29,-0.09,6,-6.3
12/13/2020,Indiana,87,North Alabama,52,25,25.91,26.9,26.58,26.62,27.89,18.42,26,27,21,6.16,39.65,,0,24.1,14.62,,,,14,,,35,25.6,24,25.3
12/13/2020,Iowa,106,Northern Illinois,53,30.5,30.24,26.4,32.52,25.56,22.9,28,33,32.27,25,8.8,45.25,20.6,0,21.6,24.55,,,,9,,,53,31.42,32,32.5
12/13/2020,Kent St.,92,Northern Kentucky,73,5.5,7.26,5.42,7.13,5.07,4.1,2.09,7,4.35,7,4.89,15.98,,0,5.8,3.16,,,,7,,,19,,8,7.3
12/13/2020,Marshall,81,Ohio,67,3,5.43,3.64,5.35,2.23,3.7,3.61,3,5,2,3.62,0.94,11.3,0,4.3,4.82,,,,1,,,14,,8,7.1
12/13/2020,Michigan,62,Penn St.,58,7,4.89,5.15,3.87,4.88,6.33,9.77,8,5.95,6,3.05,-3.05,5.8,0,4.8,5.38,,,,-1,,,4.25,,1,8.3
12/13/2020,Michigan St.,109,Oakland,91,24,24.97,24.69,27.22,24.06,23.51,20.19,27,24.2,30,4.13,30.93,22.5,0,29.6,26.97,,,,16,,,18,,19,28.7
12/13/2020,NC Greensboro,64,Norfolk St.,47,13,7.02,6.1,-1.95,8.22,12.41,3.16,10.5,6.78,10,5.22,-3.22,10.3,0,15.5,9.87,,,,10,,,9.11,8.06,1,9.9
12/13/2020,Northeastern,78,Massachusetts,75,-4.5,-1.43,-4.1,-5.02,-2.61,-4.69,2.98,-2,-3.1,5,5.04,-10.29,-2.3,0,4.6,-8.78,,,,1,,,3,-1.66,7,-1.5
12/13/2020,Ohio St.,67,Cleveland St.,61,24,27.23,23.19,24.22,23.15,22.3,22.13,25,29.92,31,5.91,43.1,22.8,0,32.5,20.36,,,,16,,,28.34,31.75,25,28.7
12/13/2020,Rice,61,New Mexico,72,2.5,0.34,-2.27,-0.1,-2.77,-4.07,8.8,3,-3.49,4,3.76,,1.2,0,-0.7,,,,,,,,0.94,,,2.2
12/13/2020,South Carolina St.,58,Jacksonville,60,-11.5,-8.01,-5.76,-9.5,-4.76,-2.82,-7.22,-10,-10.78,-10,2.67,-9.08,-8.1,0,-6,-8.59,,,,-2,,,-7.43,-7.38,-14,-8.7
12/13/2020,South Carolina Upstat,77,Winthrop,107,-13,-11.79,-11.27,-15.66,-10.22,-8.49,-9.43,-13,-13.83,-15,2.97,-15.1,-8,0,-12.7,-14.83,,,,3,,,-10.34,-12.13,-6,-13.8
12/13/2020,Tennessee Tech,67,Jacksonville St.,73,-3.5,-1.83,-4.19,-6.99,-2.79,-2.74,3.53,-3,-5.52,0.01,2.82,0.08,-3.4,0,-3.3,-0.11,,,,1,,,0.19,,1,-1.4
12/13/2020,VMI,79,Hampton,64,6.5,7.41,4.62,5.13,4.93,3.72,11.58,8,2.32,8,4.11,15.9,6.3,0,8.2,2.17,,,,3,,,15,7.77,7,8.5
12/13/2020,Vanderbilt,84,Miss Valley St.,41,33.5,30.9,27.38,27.02,27.93,27.54,21.19,35,30.49,36,7.04,44.41,19.2,0,31.8,31.7,,,,14,,,43,,31,34
12/13/2020,Washington St.,69,Portland St.,60,9.5,10.09,10.08,13.34,6.3,10.97,19.44,10,6.42,5,4.87,21.58,8.3,0,6.5,7.93,,,,6,,,8.37,12.33,6,8.8
12/13/2020,West Virginia,87,Richmond,71,7.5,7.92,6.55,5.46,7.1,6.84,5.42,8,6.48,4,3.62,11.47,10.3,0,9,3.65,,,,1,,,16,3.7,13,9.8
12/13/2020,Western Kentucky,68,Rhode Island,65,5.5,-0.02,-0.19,-0.13,-0.98,0.48,0.45,3,1.06,-1,3.13,-5.69,5.6,0,-1.6,4.71,,,,-3,,,3,-0.22,-6,0.2
12/13/2020,Western Michigan,63,Wisconsin-Milwaukee,71,3,4.09,3.13,0.86,3.57,4.78,7.99,4,-1.3,4,2.29,3.25,4,0,5.1,2.93,,,,1,,,5.19,6,7,4.9
12/14/2020,Colorado,81,Northern Colorado,45,13.5,9.67,12.49,12.43,13,12.06,11.36,16,13.09,8,11.76,17.29,9.6,0,9.8,15.62,,,,8,,,12.29,,-30,18.3
12/14/2020,Colorado St.,91,Northern Arizona,52,15.5,12.61,16.31,17.32,17.62,14.5,12.71,14,16.53,14,13.96,36.18,11.9,0,9.2,8.73,,,,12,,,11.72,,-30,19.8
12/14/2020,Creighton,84,Marquette,89,8,7.72,7.25,8.1,6.9,6.51,8.31,10,7.55,8,1.65,10.96,9.2,0,5.4,8.97,,,,9,,,6.36,,5,9.6
12/14/2020,George Washington,84,William & Mary,85,5.5,5.02,5.96,2.71,6.93,8.18,11.22,8,1.36,-1,4.33,3.93,5,0,,13.69,,,,2,,,2.05,-1.24,8,3.5
12/14/2020,LSU,88,Sam Houston St.,66,28.5,24.57,23.86,24.06,25.92,21.98,29.74,28,20.17,20,6.46,42.48,14.9,0,19.4,,,,,11,,,22,27.07,28,24.4
12/14/2020,Maryland,60,Rutgers,74,2.5,5.26,5.07,2.81,7.57,4.88,3.45,2,2.43,4,3.13,13.22,3.9,0,5.4,1.51,,,,3,,,4.31,,10,5.1
12/14/2020,Mississippi,68,Central Arkansas,54,23.5,17.58,19.19,19.12,18.73,19.9,15.55,21,19.16,17,3.2,22.2,14.1,0,18.5,16,,,,12,,,17.29,16.71,9,21.3
12/14/2020,Morehead St.,75,Eastern Kentucky,62,-5.5,-4.73,-7.3,-9.13,-8.09,-4.91,-5.1,-4,-3.55,-2,3.79,-14.45,-3.2,0,0.4,-5.3,,,,2,,,-0.8,-2.65,-2,-2.8
12/14/2020,Radford,67,Longwood,66,5,5.19,3.13,-0.64,3.96,5.97,3.79,3.5,12.44,12,5.44,-4.63,6.3,0,13.1,-0.09,,,,5,,,10.06,6.31,-2,8.1
12/14/2020,San Diego,72,Nevada,79,-3.5,-5.3,-6.2,-3.29,-7.89,-7.71,-2.9,-6,-6.84,-6,3.97,-14.66,-3.2,0,-6.5,1.39,,,,1,,,-1.66,,-8,-0.8
12/15/2020,Akron,74,St. Bonaventure,81,-5,-0.69,-1.25,-1.16,-1.27,-1.32,-8.67,-5,2.38,8,4.39,-1.08,-6.5,1,4,-1.65,,,,3,,,3.19,,,-3.7
12/15/2020,Alabama,83,Furman,80,6.5,5.2,5.34,4.87,5.13,6.07,3.42,6,4.09,4,1.71,3.01,5.9,0,6.7,4.91,,,,10,,,4.76,,10,4.6
12/15/2020,Auburn,80,Texas Southern,63,14.5,12.98,13.45,11.87,12.51,16.31,10.49,12,13.11,17,5.15,10.28,13.2,0,21.9,6.76,,,,15,,,13.55,21.1,1,12.1
12/15/2020,Austin Peay,70,Florida A&M,76,13,10.89,11.7,9.38,11.23,14.49,10.97,13,14.23,14,3.79,3.33,10.7,0,13.7,14.33,,,,4,,,8.84,12.76,2,11.7
12/15/2020,CS Northridge,71,Stanford,82,-16.5,-11.52,-13.54,-8.24,-16.38,-16.79,-11.15,-18,-11.04,-7,4.25,-18.77,-9.9,0,-12.9,-6.35,,,,-3,,,-7.54,,-6,-15.7
12/15/2020,Central Conn. St.,86,St. Francis-NY,91,-3.5,-3.58,-3.9,-4.58,-3.81,-3.24,1,-1,-2.12,-2,3.37,-10.85,-2.4,0,-5.5,-1.2,,,,1,,,-0.63,,-10,-0.9
12/15/2020,Davidson,52,NC Charlotte,63,11.5,12.34,11.4,14.51,10.16,9.73,12.35,12,12.44,16,2.19,14.1,11.1,0,12.4,10.95,,,,6,,,10.68,15.52,9,14.8
12/15/2020,East Tennessee St.,65,Gardner Webb,60,5,6.46,,,,,,4,5.44,,4.53,1.8,5.2,,15.3,2.27,,,,3,,,7.18,,8,
12/15/2020,Evansville,66,SE Missouri St.,63,4.5,4.83,6.69,2.92,7.48,10.57,5.13,2,2.18,5,2.57,2.85,4.1,0,7.7,0.47,,,,4,,,4.1,6.29,4,3
12/15/2020,Florida St.,74,Georgia Tech,61,8,9.95,10.6,11.63,10.24,10.05,10.92,7,6.94,11,2.32,12.85,8.5,0,11.4,4.29,,,,6,,,7.75,,12,11.2
12/15/2020,Illinois,92,Minnesota,65,8,9.07,7.64,5.66,9.37,8.15,8.18,9,8.39,9,3.74,16.11,7.9,0,4.9,7.41,,,,1,,,5.55,,18,10.7
12/15/2020,Illinois St.,91,Chicago St.,62,22.5,24.24,26.88,24.89,27.12,29.06,14.12,22,26.39,32,5.05,22.33,16.4,0,26.9,19.1,,,,3,,,22.48,29.31,20,26.7
12/15/2020,Iowa St.,65,Kansas St.,74,7.5,7.19,7.86,9.75,7.4,6.81,8.23,11,6.63,8,1.97,6.63,5.8,0,6,9.13,,,,-1,,,7.83,5.75,2,10.1
12/15/2020,Lamar,63,Southern Miss,66,5,4.03,2.96,5.52,2.61,1.55,5.8,3.5,0.93,8,3.02,10.1,3.8,0,7.6,1.37,,,,-3,,,0.51,,1,4.6
12/15/2020,Liberty,82,South Carolina St.,52,26,26.42,26.44,29.56,26.45,23.84,20.15,24.5,28.17,30,4.87,38.67,19.9,0,26,20.49,,,,3,,,23.82,30.47,24,28.4
12/15/2020,Louisiana Tech,85,Jackson St.,58,15,14.34,11.94,11.62,11.33,12.89,17.91,14.5,15.84,12,3.11,14.93,13.4,0,17.1,10.15,,,,10,,,14.32,21.84,13,16.8
12/15/2020,Louisiana-Lafayette,73,New Orleans,63,10.5,10.43,13.52,16.51,11.87,12.52,7.6,12.5,8.95,10,4.05,17.28,9.5,0,7,1.08,,,,1,,,9.01,,10,11.2
12/15/2020,Miami-Ohio,62,Buffalo,90,-3.5,-1.16,-3.19,-0.07,-4.13,-5.56,2.03,-2,-5.78,0.01,3.09,4.39,-1.7,0,-1.1,-4.66,,,,-1,,,-1.53,3.1,1,-0.2
12/15/2020,Monmouth,88,Hofstra,96,-1.5,-1.68,-2.56,-0.13,-3.1,-4.52,-4.78,2,-4.31,-3,2.7,2.16,-1.9,0,-2.6,-1.73,,,,3,,,0.21,,,4.4
